ORDEN	SKU	VENTA_ALTA	MARKETING	ACTUALIZACIONES	ACTUALIZADO	VENTAS_ACUMULADAS	PRICE	LANZAMIENTO	CANTIDAD	PRECIO_MIN	SD_PRECIO
18460	247980	0	D	1	0	1195887	69.95	2008	62	64.24	10.26
3964	177653	0	D	4	1	1443466	61.95	2004	26	72.98	43.16
31371	873603	0	D	8	1	184042	109.95	2008	99	48.39	33.35
9402	637947	0	D	1	0	1858351	149.85	2012	26	0.0	33.94
58160	52780	0	S	2	1	1192945	168.25	2009	41	37.65	43.99
83729	1472258	0	S	2	1	556871	49.95	2009	33	43.93	34.41
41673	166707	0	S	4	1	749155	50.09	2005	34	0.0	49.91
24891	544736	0	D	7	1	13592	69.95	2013	325	57.31	14.98
75036	1593305	0	S	1	0	812141	99.99	2006	19	55.41	63.04
18772	534123	0	D	0	0	1376886	62.95	2005	88	40.59	6.95
21675	57417	0	D	12	1	249159	247.95	2005	53	111.58	21.98
50339	557304	0	S	2	1	2986677	102.8	2007	24	52.74	13.99
17799	115505	0	D	0	0	961987	43.6	2004	48	28.44	15.94
1907	737275	0	D	1	0	4556356	37.0	2008	11	38.98	73.13
10184	577396	0	D	3	1	820044	66.99	2007	35	70.66	17.97
52327	192480	0	S	3	1	1139071	93.95	2004	18	57.94	90.97
67644	536736	0	S	7	1	10215	76.0	2012	91	35.91	36.96
14478	120517	0	D	3	1	644851	92.0	1997	20	119.78	100.34
9037	652203	0	D	14	1	15338	203.95	2014	48	135.41	79.48
61203	291587	0	S	1	0	678047	133.95	2000	41	0.0	64.29
25093	622597	0	D	0	0	9299	140.0	2012	18	0.0	0.0
77890	654920	0	S	4	1	1299928	41.0	1999	18	39.71	81.66
3503	2815799	0	D	0	0	8603140	55.35	1995	15	24.93	6.87
34849	525293	0	D	3	1	216855	41.95	2010	129	29.98	18.71
30206	288322	1	D	7	1	13653	53.08	2011	137	67.74	33.82
38109	107240	0	S	5	1	300346	91.87	2000	7	113.94	86.03
19028	864120	1	D	10	1	214415	153.95	2011	60	77.65	23.46
21696	321014	0	D	2	1	239121	95.95	2010	58	37.21	32.98
73694	184088	0	S	3	1	1331194	152.95	2006	19	0.0	27.99
54702	203757	0	S	5	1	1760798	236.0	2005	15	18.99	20.99
59978	867693	0	S	5	1	30980	48.0	2014	50	32.49	26.94
64931	2337106	1	S	2	1	2930557	69.95	1993	46	21.48	26.49
44215	740311	0	S	2	1	1242871	35.2	2004	45	40.26	4.43
20102	533587	0	D	12	1	5016	114.0	2011	129	143.23	27.97
79196	57698	1	S	5	1	2363326	142.95	2003	63	86.5	22.49
58571	192478	0	S	4	1	1311013	133.0	2006	15	76.62	95.63
9932	2654011	0	D	2	1	1219515	66.0	1992	26	26.98	49.49
77463	663848	0	S	1	0	254368	54.0	2013	24	0.0	35.57
13180	612863	1	D	6	1	578385	159.0	2009	180	68.95	18.86
60622	1586837	0	S	0	0	1155549	54.99	2006	16	0.0	42.98
50496	599562	0	S	1	0	350504	57.0	2006	21	40.54	53.61
31172	368501	0	D	2	1	334861	78.95	1997	20	38.91	33.99
24391	163895	0	D	1	0	3857459	165.0	1996	16	83.94	68.63
1239	156982	0	D	1	0	6276399	219.95	2002	18	148.95	66.44
689	53050	0	D	3	1	921026	202.95	2005	53	160.26	4.46
16918	136957	0	D	0	0	2780340	40.0	2000	37	0.0	0.0
59677	674803	1	S	4	1	20521	20.0	2009	69	13.06	16.75
11405	561961	0	D	6	1	179986	80.95	2005	11	22.99	32.99
57922	1479416	0	S	1	0	1520671	73.0	2012	29	28.64	62.36
73199	613010	1	S	1	0	390611	112.75	2000	150	66.81	20.68
40689	684682	0	S	5	1	79186	25.0	2013	24	17.02	16.79
68509	864659	0	S	6	1	144345	86.2	2014	37	48.99	79.63
67468	189836	0	S	0	0	1210243	80.0	2004	18	0.0	56.34
74318	635372	0	S	1	0	578151	45.0	2002	36	37.46	36.13
49099	616378	0	S	6	1	745345	174.0	2009	31	101.69	21.74
65007	531179	0	S	2	1	1156908	109.95	2010	10	20.82	44.49
19572	288514	1	D	3	1	1676777	86.67	2002	45	123.98	24.49
10482	872109	0	D	2	1	4073534	64.48	1999	42	111.33	44.03
16204	157292	0	D	2	1	1853107	61.95	2006	26	25.54	49.47
57433	915053	0	S	3	1	2057998	156.41	1985	27	17.61	54.89
53820	1449871	0	S	1	0	1042004	64.99	2006	17	0.0	94.46
23462	907060	0	D	1	0	2605189	79.95	1999	21	56.31	23.99
5877	148597	0	D	1	0	110991	79.95	2009	41	15.83	11.29
143	658449	0	D	1	0	508462	244.5	2010	22	0.0	157.73
34698	3590287	0	D	2	1	1977340	39.0	2006	18	0.0	10.35
55584	117380	0	S	4	1	3332283	122.25	2007	29	22.36	45.83
55420	789448	0	S	4	1	3191704	99.0	2005	25	55.43	19.97
72420	830289	0	S	2	1	1519671	59.95	1996	23	41.78	67.41
12458	169816	0	D	7	1	852254	329.95	2008	77	93.99	18.99
32327	133094	0	D	5	1	1692054	94.8	2009	84	63.95	6.95
30111	907889	0	D	2	1	312491	0.0	1995	29	68.48	68.77
60574	2175591	0	S	3	1	444440	59.99	2014	37	41.99	46.45
13329	246344	0	D	1	0	943014	53.95	2005	31	33.98	60.25
27364	120209	0	D	7	1	201580	174.8	2011	119	89.82	14.93
32411	656886	0	D	0	0	2137648	50.0	2012	15	39.86	28.99
12388	252621	1	D	7	1	60465	32.07	2009	105	120.85	23.94
29549	244971	0	D	1	0	1570077	151.95	2002	30	68.57	14.99
56591	51261	0	S	2	1	779961	153.95	2000	80	74.48	16.98
62255	877004	0	S	10	1	555704	72.67	2013	20	91.56	30.89
56857	53433	0	S	10	1	821853	289.95	2007	102	52.03	39.49
51748	248758	1	S	2	1	703418	60.95	2005	81	23.49	32.98
31330	115442	0	D	4	1	1202033	108.0	1998	66	53.95	18.9
9668	435204	0	D	6	1	270605	88.95	2010	143	66.61	35.99
41194	115722	0	S	20	1	1406815	104.0	2003	25	4.0	45.75
22570	719574	0	D	0	0	9459151	60.95	2000	10	23.99	102.98
27340	115827	0	D	6	1	634267	104.4	2004	45	81.54	26.43
24507	210882	0	D	5	1	4383699	28.95	2002	58	22.99	7.97
45108	2374659	0	S	0	0	626612	115.0	2004	13	0.0	54.98
47563	513365	0	S	2	1	3545393	119.0	1999	20	83.42	73.19
1388	2378053	0	D	3	1	7929008	67.94	1983	22	49.89	72.33
31829	127413	0	D	3	1	93533	49.95	2010	109	31.78	6.68
2079	907016	0	D	4	1	2321481	19.95	2003	26	13.49	10.48
60359	2582579	0	S	0	0	245040	14.95	2004	30	31.61	13.13
49755	561310	0	S	12	1	238287	179.33	2009	28	93.99	93.32
61750	254918	1	S	0	0	620724	58.95	2007	22	0.0	0.0
10586	402951	0	D	1	0	588041	115.0	2000	18	173.82	114.09
52879	60460	0	S	11	1	694988	157.14	2006	111	160.99	47.97
22154	206099	0	D	2	1	125015	43.0	2006	62	29.09	30.99
29461	157708	0	D	2	1	503805	95.95	2010	41	54.09	13.99
8234	132539	0	D	5	1	714370	85.4	2008	36	166.71	46.65
66563	105568	0	S	2	1	378928	87.0	1999	48	32.15	38.81
26928	106246	1	D	1	0	1374017	135.0	2007	34	61.68	45.99
4032	582308	0	D	0	0	3756972	79.95	2003	34	43.99	44.81
7184	54941	1	D	5	1	9396	64.95	2010	195	30.85	61.94
85086	676698	0	S	1	0	147476	29.95	2003	30	28.32	22.17
81985	127604	0	S	2	1	19924	19.95	2011	34	0.0	0.0
9306	60069	0	D	5	1	152990	176.95	2004	54	128.99	33.54
33314	1469370	0	D	1	0	4662358	130.0	2009	8	133.82	32.13
84642	243854	1	S	7	1	316653	127.95	2011	95	9.15	21.68
16406	705771	0	D	1	0	670813	211.25	2013	27	58.99	41.94
44392	804244	0	S	10	1	2716759	54.95	2007	38	4.0	4.48
9580	599515	0	D	4	1	2320152	65.0	2003	19	48.19	14.99
11047	58119	0	D	8	1	1193190	12.91	2007	102	112.49	8.98
67943	660724	1	S	3	1	37724	69.99	2013	32	47.13	43.03
13175	193575	1	D	2	1	2689545	28.5	2007	31	92.99	21.99
61341	529657	0	S	7	1	68034	217.95	2010	125	8.69	61.97
3782	2664344	0	D	3	1	1724974	115.0	1998	19	36.98	254.72
77812	329788	0	S	2	1	341773	64.99	2004	33	26.37	89.47
8473	613228	0	D	10	1	1181957	168.0	2003	55	73.93	43.86
37147	569787	0	S	2	1	1385429	243.95	2003	35	4.98	47.0
32557	873466	0	D	0	0	834135	20.84	2006	36	25.36	29.47
26098	2164084	0	D	0	0	68541	69.99	2011	12	106.87	46.02
85100	327486	0	S	0	0	357009	39.99	2008	43	15.55	65.11
14903	230363	0	D	1	0	1785211	210.95	2003	46	91.98	13.87
81011	244036	0	S	11	1	370475	76.95	2011	23	31.97	70.98
35637	132890	0	D	2	1	30187	179.0	2009	61	102.84	33.98
7463	664939	0	D	2	1	629187	69.0	2012	14	63.21	53.96
24649	608386	0	D	4	1	1613540	75.0	2007	32	52.31	20.91
56615	1772871	0	S	14	1	455638	55.95	2012	26	50.81	21.95
37132	539078	0	S	3	1	12261	33.32	2000	39	36.36	26.3
14089	157562	0	D	1	0	454242	72.95	2009	48	37.18	83.85
69285	871104	0	S	2	1	655664	49.95	2011	74	104.75	11.55
20260	422373	1	D	1	0	542521	137.4	2006	44	85.49	18.95
72194	615734	0	S	14	1	1481331	34.99	2008	45	18.1	5.88
52071	628830	0	S	2	1	413500	94.95	2007	22	66.21	258.06
57089	182855	0	S	6	1	408176	54.36	2004	39	16.64	23.92
51017	698583	0	S	5	1	4979616	88.0	2005	18	80.65	118.71
23093	56627	0	D	2	1	63156	106.0	2010	147	43.93	30.75
72080	765599	0	S	4	1	1824598	121.95	2003	85	35.99	28.99
47853	1438250	0	S	8	1	336311	116.75	2008	0	0.0	0.0
58476	268305	0	S	5	1	483711	69.95	2005	18	0.0	0.0
68004	109227	0	S	5	1	465150	69.47	2005	43	26.3	68.29
55511	527117	0	S	8	1	308993	96.8	2012	63	40.94	26.25
53633	193688	0	S	3	1	455858	76.0	2011	25	63.11	30.49
75415	637338	0	S	3	1	771095	94.0	2003	25	4.73	48.99
57885	778077	0	S	1	0	1728772	81.95	1997	17	47.07	79.87
65299	907880	0	S	15	1	676028	64.95	2014	28	48.99	29.59
46104	766417	0	S	10	1	1018373	121.0	2011	8	153.99	84.98
2100	911505	0	D	0	0	7256229	41.95	1996	18	24.94	49.57
1860	662091	0	D	1	0	2526862	119.99	2012	5	83.94	69.14
47701	60047	0	S	5	1	901617	117.95	1999	52	10.2	13.88
27425	129099	0	D	2	1	577643	52.95	2008	35	34.26	12.98
33851	608791	0	D	3	1	4457830	123.95	2005	26	14.82	26.36
67212	555264	0	S	1	0	444124	76.95	1992	58	0.0	21.98
70704	917269	0	S	4	1	959821	0.0	2010	35	53.93	17.99
23767	644521	0	D	8	1	170958	109.33	2012	23	73.99	103.61
2220	415706	0	D	10	1	1825126	96.75	2008	26	104.49	9.99
69819	807101	0	S	2	1	559759	149.95	2007	32	19.79	73.83
15994	618737	0	D	1	0	243136	8.98	2009	37	53.99	14.15
35232	58250	0	D	6	1	689341	209.95	2010	50	122.07	62.47
13463	542616	0	D	5	1	153043	49.95	2010	76	33.94	27.99
2372	2423887	0	D	2	1	2590024	67.98	1987	48	31.43	49.86
29387	889312	0	D	0	0	4820548	70.0	1991	15	16.42	89.91
63261	637132	0	S	2	1	708713	151.0	2009	33	0.0	96.98
52152	668216	0	S	1	0	2181955	95.0	2002	20	145.53	65.07
75578	545629	0	S	3	1	84074	78.95	2013	29	38.98	47.79
26710	888406	1	D	12	1	2089263	89.95	2008	14	503.99	192.39
84854	298129	0	S	1	0	59017	54.95	2010	27	0.0	40.99
63699	637233	0	S	0	0	108459	86.0	2007	20	0.0	60.54
83761	878795	0	S	1	0	1735609	52.88	2007	15	75.94	5.15
61477	132315	0	S	2	1	961935	172.95	2007	37	7.97	50.89
35762	270063	1	D	5	1	113944	101.0	2008	154	75.99	8.91
32804	2851956	0	D	1	0	2999811	179.95	1995	20	132.94	43.02
17502	163376	0	D	6	1	849010	34.99	2011	28	43.98	26.8
27366	298884	1	D	7	1	206138	79.95	2011	53	71.83	14.29
49386	205359	0	S	0	0	387326	39.95	2001	54	61.6	19.91
17791	52924	1	D	10	1	51297	69.03	2010	50	99.45	60.79
38056	307764	0	S	8	1	1961686	42.98	2010	17	88.99	42.98
37422	205847	1	S	3	1	1472922	50.0	2003	33	43.87	19.98
30130	157064	0	D	0	0	1412495	32.95	2005	20	31.99	56.99
83649	764978	0	S	5	1	4573855	83.95	2000	30	166.06	18.75
71534	657924	1	S	11	1	6426	77.0	2013	45	32.98	55.99
12029	870671	0	D	1	0	4618891	33.33	2000	18	7.54	8.99
66756	862033	0	S	3	1	317900	59.99	2014	58	33.24	43.96
4017	531416	0	D	5	1	1274714	67.99	2009	22	8.53	22.61
74527	1633031	0	S	0	0	172804	50.0	2014	11	0.0	36.07
7297	607935	1	D	5	1	715039	113.0	2005	26	82.88	50.92
46263	202375	0	S	1	0	595258	105.95	2001	13	0.0	62.7
17775	882678	0	D	0	0	4936907	325.0	2000	11	215.82	124.0
503	2422756	1	D	0	0	3145491	0.0	1983	16	66.74	52.49
42718	348722	0	S	2	1	3642678	148.95	2004	18	67.23	12.54
33761	917290	0	D	5	1	884641	53.0	2007	34	11.99	9.24
13297	110708	0	D	11	1	238352	15.98	2007	92	89.57	10.99
19983	162661	0	D	5	1	134712	90.5	2009	26	47.43	39.4
60807	58139	0	S	2	1	864922	84.6	2002	38	84.99	13.5
67664	608425	0	S	9	1	582520	306.95	2006	18	188.42	28.95
83209	918072	1	S	13	1	185961	139.0	2014	96	52.87	83.94
34245	2171978	0	D	0	0	548120	49.95	2006	21	41.65	33.98
15603	2373676	0	D	2	1	7726967	0.0	2004	17	0.0	43.94
58387	919339	0	S	2	1	538945	39.95	2008	81	28.99	13.98
60228	914442	0	S	1	0	670084	260.95	2000	31	0.0	161.79
34344	713283	0	D	3	1	2171343	109.33	2002	31	85.23	15.18
66227	55268	0	S	9	1	299972	116.0	2004	122	77.77	14.81
19192	60441	0	D	3	1	1002088	210.95	2004	34	31.24	58.94
68429	916020	0	S	3	1	4431004	86.6	2004	34	65.44	38.98
25169	147342	1	D	18	1	1337961	46.95	2006	80	29.97	19.67
46888	593538	0	S	2	1	330880	143.5	2009	30	0.0	0.0
62754	538344	0	S	5	1	958691	50.0	2013	15	4.46	29.46
68961	103976	0	S	2	1	1129264	156.0	1995	26	14.34	63.62
64409	2079834	0	S	3	1	775758	64.95	2010	26	33.99	44.34
79100	693758	0	S	1	0	365571	127.0	2002	78	0.0	10.33
46091	1594456	0	S	1	0	298435	120.0	2009	30	65.45	83.0
15800	116819	0	D	4	1	1991485	127.33	2005	43	96.81	14.49
23323	3560367	1	D	0	0	787791	49.0	2002	28	0.0	53.98
65106	613003	0	S	2	1	306161	58.0	2004	116	4.91	32.99
42292	244338	0	S	14	1	1186071	31.1	2011	21	168.27	51.64
75728	593253	0	S	7	1	4316994	388.95	2008	15	32.98	78.49
60052	177815	0	S	6	1	174026	213.95	2002	35	32.92	4.99
73890	1546686	0	S	3	1	1262959	49.95	2011	43	35.09	40.78
50628	591670	0	S	1	0	324284	43.95	2010	25	58.56	34.87
45211	877865	0	S	11	1	1039136	121.93	2013	13	102.47	121.93
84279	614789	0	S	0	0	72110	39.95	2004	102	19.27	18.51
68914	206001	0	S	2	1	331777	69.0	2006	20	0.0	0.0
84303	110538	0	S	14	1	1171398	58.49	2006	35	5.47	40.68
39096	2084512	0	S	8	1	357023	19.99	2013	28	0.0	16.2
21720	390057	0	D	5	1	2040924	90.0	2008	37	76.74	29.34
34558	897416	1	D	0	0	2497117	65.0	2005	23	49.44	42.19
6227	50527	0	D	4	1	53044	267.95	2011	92	177.54	43.99
139	830221	0	D	6	1	1816753	59.0	1998	33	46.14	13.94
25924	224733	1	D	8	1	82002	264.95	2011	96	190.23	93.45
1829	625671	0	D	0	0	1454938	99.95	2013	27	64.98	7.24
58749	154042	0	S	8	1	16524	58.5	2011	182	21.54	18.26
80910	637099	0	S	2	1	156451	49.95	2009	28	5.76	31.12
13495	607884	0	D	5	1	2066097	60.6	2002	42	32.16	11.94
69634	1448779	0	S	10	1	3189711	139.2	2008	13	96.99	178.64
47841	2263516	0	S	8	1	2000141	210.87	2012	42	0.0	109.01
16528	873768	0	D	2	1	11240129	53.95	2005	11	74.7	215.8
22778	619802	1	D	1	0	63044	53.95	2008	79	75.68	33.99
32562	649574	0	D	5	1	28685	99.95	2013	41	58.99	72.0
26431	639231	0	D	2	1	1592601	68.0	2009	13	41.51	27.0
6819	116035	0	D	2	1	3061861	72.0	2005	41	46.17	15.99
31856	120640	0	D	4	1	216349	222.6	2008	48	114.29	80.93
6371	52166	0	D	8	1	24178	201.4	2009	61	111.12	33.99
59335	570477	0	S	24	1	207110	247.95	2011	28	0.0	30.97
59896	169655	1	S	12	1	1978792	347.95	2007	27	183.98	23.98
40457	641967	0	S	12	1	234508	53.88	2013	36	0.0	51.63
75931	626711	0	S	4	1	240790	66.99	2012	27	24.99	41.98
731	148651	0	D	1	0	1262466	209.95	2010	31	237.94	125.94
20896	286432	0	D	5	1	363180	215.8	2008	70	102.71	29.96
50889	606785	0	S	19	1	1367747	74.95	2008	47	41.39	10.98
12093	110366	1	D	6	1	723666	21.74	2007	58	97.0	21.73
8112	203965	0	D	8	1	62845	57.99	2008	168	42.47	27.1
56027	288422	0	S	4	1	225356	41.0	2006	40	33.92	24.41
24014	53149	1	D	7	1	80159	31.17	2010	104	112.19	17.5
68335	541313	0	S	2	1	186658	115.95	2004	42	43.75	97.54
52195	561115	0	S	4	1	534565	170.67	2008	46	59.68	16.99
73665	545331	0	S	1	0	353211	160.95	2010	30	12.84	53.78
82687	173737	0	S	2	1	1119869	44.99	2003	32	25.99	44.85
11091	641974	1	D	2	1	16633	181.8	2013	78	124.87	43.97
49047	2940356	0	S	8	1	2536401	215.95	2004	20	124.85	93.29
60599	112312	0	S	13	1	598930	87.5	2005	27	33.33	28.99
26739	286139	1	D	0	0	2057734	94.8	2005	35	86.4	10.36
75228	110191	0	S	2	1	60698	212.0	2008	61	48.96	60.98
48582	300297	0	S	2	1	432346	55.0	2010	30	0.0	10.05
29053	565001	1	D	2	1	172430	41.95	1994	84	35.51	21.53
5558	51471	1	D	8	1	51360	114.6	2008	423	93.26	14.95
69272	529659	0	S	3	1	132323	37.99	2010	26	18.73	22.1
13227	162370	0	D	2	1	12730	65.0	2009	142	41.48	40.91
78874	387439	0	S	3	1	611308	182.95	2008	41	53.71	61.95
8937	298309	0	D	8	1	380095	81.0	2010	38	62.88	38.94
57808	719229	0	S	1	0	1005811	90.0	2000	16	7.63	22.99
37055	118426	1	S	4	1	1268307	133.0	2006	19	41.05	50.0
67460	635750	1	S	9	1	421562	72.2	2011	30	39.49	58.99
30526	287002	0	D	1	0	1956647	69.5	2002	44	86.08	18.85
9880	287614	0	D	9	1	713679	59.2	2008	54	31.38	18.87
29801	642174	0	D	8	1	59416	64.95	2012	50	82.59	38.99
2880	758537	0	D	1	0	1446351	55.0	1998	15	50.11	53.29
64162	1575373	0	S	2	1	189687	39.95	2008	35	18.34	24.39
71694	611352	0	S	2	1	635296	48.0	2013	15	36.79	31.78
5681	329730	0	D	1	0	597970	113.33	2009	46	85.94	13.98
25880	254520	1	D	2	1	115272	109.95	2011	224	56.66	18.98
78130	279127	0	S	2	1	857132	53.95	2006	21	0.0	46.41
20910	529227	0	D	2	1	135516	153.2	2011	26	100.99	130.86
14036	53803	1	D	9	1	42732	51.94	2008	93	111.5	47.39
51010	592236	0	S	10	1	254873	169.95	2007	31	57.17	22.92
14134	169865	0	D	7	1	83702	236.95	2009	58	78.5	96.82
63431	702095	0	S	2	1	571581	46.0	2011	10	0.0	0.0
33172	271017	1	D	5	1	253395	96.0	2011	140	68.77	7.99
35157	170050	0	D	5	1	444041	193.95	2010	42	103.43	51.27
84776	916088	0	S	0	0	500660	116.84	2007	42	32.52	63.98
47991	534372	0	S	2	1	145969	37.95	1993	56	131.92	34.99
77318	526781	0	S	3	1	46712	86.2	2011	55	20.97	55.99
45212	878189	0	S	9	1	1095878	121.87	2013	12	93.99	100.44
25845	615023	0	D	7	1	39136	64.95	2010	106	39.8	33.1
69296	906797	0	S	4	1	1682615	46.0	1991	21	18.98	310.49
75333	527723	0	S	3	1	131664	65.0	2010	15	38.37	45.07
11808	582128	0	D	1	0	2402091	92.95	1985	19	96.94	68.99
46319	212572	0	S	3	1	131829	177.8	2001	62	66.74	102.94
62042	621607	0	S	3	1	2156731	232.75	2007	30	118.96	13.83
77792	148749	1	S	7	1	100187	88.95	2010	41	20.04	43.98
80965	592121	0	S	3	1	771634	31.95	2010	16	22.54	18.4
6630	544752	0	D	5	1	88035	200.95	2013	36	151.96	43.94
30517	652543	1	D	9	1	280976	90.25	2012	54	21.99	72.83
65355	190443	0	S	5	1	452471	53.11	1997	31	7.59	86.33
6468	330389	1	D	8	1	5143256	250.95	2003	26	91.99	20.03
409	629794	0	D	5	1	3599262	0.0	2010	21	34.93	97.07
68876	188005	0	S	5	1	1084721	85.95	2001	23	94.46	48.8
926	155480	0	D	2	1	1154730	110.0	1997	20	103.79	72.31
50627	183223	0	S	3	1	1026662	140.95	2006	25	103.99	25.88
65023	867252	0	S	4	1	632297	65.95	2014	28	41.42	45.47
24661	57716	0	D	11	1	1487481	104.0	2007	47	91.48	12.99
32962	2531507	0	D	2	1	2613410	47.5	1996	19	48.72	56.47
44795	906751	0	S	0	0	1036745	21.37	2007	23	23.53	32.57
71083	212900	0	S	1	0	182431	59.95	2000	26	0.0	53.33
84392	888966	0	S	0	0	345021	45.0	2013	6	57.98	44.98
60322	108478	0	S	2	1	15921	170.25	2005	97	45.97	68.98
4948	913248	1	D	7	1	2672300	0.0	2007	28	119.41	43.19
48332	287027	0	S	2	1	2381590	155.0	2003	16	122.89	144.76
52908	596174	0	S	1	0	759993	82.0	1991	48	26.14	43.98
30360	537952	0	D	1	0	1504777	14.59	2003	47	31.16	14.17
52679	268380	0	S	2	1	2291266	42.0	2005	29	54.21	48.97
17823	2250707	0	D	2	1	8959748	0.0	2008	20	70.2	61.47
12172	591322	0	D	1	0	775142	53.95	2005	23	0.0	62.69
58671	127328	1	S	2	1	264026	57.95	2008	67	38.92	43.77
58881	184035	0	S	1	0	3126689	174.95	2005	20	4.94	6.49
25864	300453	0	D	6	1	101101	84.99	2011	150	40.99	9.61
7256	871002	1	D	6	1	3082020	196.95	2000	38	78.95	17.94
67714	247684	0	S	2	1	1464469	104.0	2006	46	4.47	6.83
2216	537630	0	D	5	1	1201398	265.0	2012	25	170.48	100.57
2642	52232	0	D	4	1	2215191	89.8	2008	43	50.0	8.49
19284	213014	0	D	0	0	2748753	102.95	2003	15	65.06	64.01
3515	874271	0	D	1	0	1768147	79.95	2002	43	53.96	21.98
47791	196617	0	S	3	1	1294569	72.95	2001	35	45.09	16.97
2767	147504	0	D	3	1	3406532	64.95	2006	23	82.55	34.99
62905	637851	0	S	2	1	168061	32.99	2011	23	0.0	0.0
10916	606902	0	D	9	1	611876	8.82	2005	62	43.99	8.74
13458	2571051	0	D	3	1	6943381	130.0	1992	16	59.92	49.95
15932	530825	0	D	2	1	28892	99.0	2012	89	29.48	35.94
30648	249844	0	D	5	1	271406	347.95	2008	47	168.98	68.77
7245	535087	0	D	9	1	6167	285.95	2013	67	123.99	76.96
69970	539975	0	S	2	1	520641	58.4	2011	30	35.68	43.97
68928	2475143	0	S	2	1	12154898	79.0	1991	30	28.98	52.57
75887	56500	0	S	17	1	2677642	8.94	2007	52	55.49	13.0
71919	539010	0	S	2	1	18042	49.95	2012	41	22.51	28.95
6763	57960	1	D	9	1	34311	141.6	2011	185	115.57	32.59
69660	57333	0	S	4	1	783612	118.8	2003	62	101.27	13.69
79890	169433	0	S	8	1	1885478	104.95	2006	31	0.0	44.29
67073	2664782	0	S	1	0	225323	30.99	1995	32	42.57	24.53
29803	2113780	0	D	2	1	652519	54.99	2013	28	0.0	51.25
12377	158100	0	D	2	1	1429890	65.0	2006	30	0.0	0.0
62005	2375958	0	S	5	1	501838	118.0	2005	44	96.34	43.99
70273	197671	0	S	6	1	916422	123.95	2005	12	0.0	0.0
74104	288845	1	S	7	1	278036	54.95	2010	62	16.67	39.02
15694	2378055	1	D	2	1	494364	227.05	1970	36	49.89	51.49
25795	178868	0	D	9	1	73862	344.95	2010	48	182.39	87.96
15643	182993	0	D	4	1	1886799	257.95	2004	27	129.74	26.98
43855	651157	0	S	0	0	1328871	32.0	2005	20	19.82	31.04
8245	2257939	0	D	7	1	586530	81.88	2010	22	65.49	53.69
19885	119044	1	D	3	1	143295	289.4	2011	144	241.16	18.99
82172	132782	1	S	4	1	319789	77.2	2009	98	11.48	19.97
14615	645187	0	D	3	1	1418394	151.95	2008	19	82.11	238.51
68029	543693	0	S	2	1	53626	84.99	2013	67	48.5	48.98
13490	117561	0	D	5	1	689358	81.4	2003	47	10.56	46.88
36252	634995	0	S	8	1	1582553	69.95	2005	27	0.0	53.17
37809	177455	0	S	2	1	741446	123.95	2002	54	3.98	17.94
32788	245232	0	D	1	0	2700633	87.95	2005	19	50.96	26.56
60301	385772	0	S	1	0	529665	66.95	2010	38	0.0	33.86
12375	120677	1	D	5	1	26601	186.4	2009	48	77.82	45.99
65549	869717	0	S	2	1	1289167	55.0	2013	13	0.0	46.6
43982	667352	0	S	11	1	708154	115.0	2011	36	94.45	98.23
1115	830349	0	D	2	1	2966387	59.95	1997	24	71.14	39.94
16073	148600	1	D	3	1	711902	339.95	2008	74	168.27	26.98
80125	492118	0	S	6	1	984607	97.95	2011	75	6.33	58.59
65140	480933	0	S	3	1	2665074	36.95	2000	42	25.0	8.99
76717	607560	0	S	4	1	1954752	32.5	1994	68	47.75	18.36
35598	696212	0	D	1	0	468105	81.05	2009	22	43.96	53.97
22902	613219	0	D	2	1	45683	92.0	2011	112	80.99	11.94
65600	145179	0	S	3	1	27515	54.99	2005	38	34.21	38.68
66239	1520499	0	S	0	0	169890	67.97	2007	45	0.0	58.98
5512	561360	0	D	10	1	835573	172.67	2010	38	94.21	602.99
45025	705918	0	S	5	1	1019132	240.0	2012	23	102.98	183.77
70510	243804	0	S	2	1	601754	74.99	2011	38	56.57	52.1
11090	572199	0	D	6	1	1848787	153.16	2006	29	88.99	13.98
33549	392971	0	D	2	1	345008	36.0	2009	26	0.0	0.0
11623	133031	0	D	4	1	2104830	56.2	2009	50	58.29	33.62
47970	536972	0	S	9	1	54968	107.4	2012	106	78.14	75.03
48685	117367	0	S	1	0	101708	220.2	2007	48	145.92	123.97
8101	142203	0	D	8	1	122223	38.98	2008	87	100.83	36.49
67359	559009	0	S	2	1	2903896	59.99	2010	18	56.9	46.99
73884	307884	0	S	8	1	2979094	38.6	2007	9	79.71	53.99
58645	292129	1	S	0	0	344167	112.4	2005	63	53.02	66.93
60439	908948	0	S	2	1	68530	54.0	2013	39	0.0	37.76
75612	533942	0	S	5	1	490132	125.87	2005	54	13.13	34.18
2370	715436	0	D	5	1	431270	43.0	1997	24	5.2	12.99
3542	906366	0	D	1	0	5629235	56.95	2005	20	48.98	22.69
68434	916516	0	S	4	1	51439	64.95	2014	32	37.98	41.55
72018	528570	0	S	2	1	173106	40.0	2011	17	35.66	36.69
45991	290432	0	S	2	1	579214	160.0	2003	27	39.47	103.98
19425	158278	0	D	1	0	1309748	99.95	2007	20	75.98	91.99
58636	626280	0	S	2	1	73637	33.95	2010	39	12.04	19.98
657	614660	1	D	2	1	1227625	54.95	2004	67	43.93	12.16
58441	164756	0	S	0	0	220695	35.01	1996	38	29.03	62.56
