SKU	PRED	PRED_CLASS
410911	0.104	0
112176	0.12	0
880660	0.21	0
2697053	0.114	0
878287	0.078	0
167198	0.08	0
118570	0.104	0
3504561	0.098	0
143612	0.308	0
213016	0.114	0
664331	0.06	0
795173	0.146	0
565912	0.076	0
644154	0.066	0
2602429	0.044	0
200294	0.066	0
654964	0.222	0
423075	0.578	1
56401	0.23	0
1453063	0.118	0
802352	0.034	0
663664	0.034	0
55650	0.564	1
257585	0.092	0
538785	0.398	0
864957	0.136	0
614573	0.078	0
876847	0.416	0
630911	0.208	0
1445354	0.038	0
148088	0.072	0
130163	0.162	0
53446	0.378	0
1491994	0.08	0
495653	0.034	0
52403	0.11	0
868321	0.362	0
124076	0.09	0
774909	0.062	0
55498	0.356	0
110166	0.346	0
598376	0.398	0
286538	0.206	0
711723	0.034	0
135603	0.016	0
54230	0.242	0
55481	0.248	0
2112875	0.032	0
392576	0.074	0
191863	0.16	0
916130	0.132	0
257471	0.028	0
392429	0.002	0
668376	0.126	0
2610709	0.056	0
268419	0.2	0
268388	0.048	0
529788	0.04	0
606915	0.014	0
3256430	0.266	0
61187	0.118	0
2669228	0.424	0
533220	0.126	0
851175	0.166	0
153894	0.322	0
611829	0.008	0
164455	0.396	0
533030	0.094	0
60566	0.462	1
864055	0.034	0
61031	0.458	1
2362450	0.272	0
630201	0.038	0
115378	0.026	0
695127	0.072	0
619123	0.034	0
288809	0.134	0
126807	0.232	0
644069	0.09	0
166866	0.34	0
50902	0.626	1
439806	0.042	0
518431	0.16	0
607330	0.078	0
1472961	0.182	0
1632797	0.09	0
128502	0.196	0
125663	0.308	0
1560014	0.044	0
467308	0.438	1
652237	0.088	0
55134	0.042	0
2155238	0.048	0
617756	0.038	0
2331403	0.112	0
760983	0.092	0
3117494	0.054	0
586771	0.148	0
266440	0.488	1
60051	0.22	0
118552	0.224	0
451705	0.19	0
170129	0.304	0
201799	0.08	0
551522	0.09	0
613884	0.114	0
435995	0.104	0
133452	0.416	0
2530705	0.028	0
285191	0.198	0
556789	0.112	0
872977	0.072	0
748637	0.01	0
893200	0.012	0
859590	0.048	0
549712	0.12	0
875241	0.19	0
2250767	0.074	0
532762	0.03	0
617807	0.162	0
199375	0.046	0
285808	0.184	0
52746	0.132	0
158093	0.162	0
613423	0.614	1
146619	0.088	0
1717472	0.012	0
50507	0.382	0
3262757	0.138	0
657853	0.146	0
565898	0.26	0
169239	0.09	0
422105	0.014	0
537835	0.48	1
545961	0.128	0
255705	0.064	0
184424	0.246	0
60574	0.014	0
622840	0.11	0
60744	0.03	0
408144	0.322	0
3263553	0.074	0
558382	0.038	0
868003	0.072	0
525331	0.372	0
870543	0.202	0
147450	0.408	0
526507	0.286	0
566438	0.11	0
199048	0.284	0
203172	0.148	0
200050	0.086	0
631872	0.274	0
119071	0.048	0
868090	0.166	0
243932	0.062	0
248120	0.152	0
1468275	0.09	0
533398	0.614	1
417162	0.528	1
532707	0.05	0
133490	0.556	1
142054	0.12	0
652832	0.068	0
146252	0.462	1
633757	0.134	0
745483	0.124	0
127305	0.266	0
632514	0.09	0
802652	0.062	0
260112	0.19	0
670170	0.11	0
224373	0.164	0
51624	0.312	0
402369	0.158	0
883231	0.038	0
204814	0.316	0
615916	0.11	0
1779056	0.178	0
543819	0.058	0
103758	0.078	0
867146	0.458	1
163807	0.324	0
1795220	0.116	0
550446	0.106	0
788053	0.158	0
540852	0.06	0
644460	0.196	0
2252720	0.028	0
54681	0.282	0
434830	0.092	0
199145	0.302	0
57513	0.222	0
873094	0.142	0
244126	0.112	0
570564	0.18	0
53517	0.06	0
647036	0.172	0
145140	0.316	0
177068	0.084	0
621580	0.188	0
560018	0.178	0
107414	0.358	0
618264	0.264	0
550236	0.438	1
652345	0.04	0
3503811	0.126	0
308006	0.202	0
57071	0.322	0
1632796	0.026	0
531592	0.44	1
2042535	0.16	0
108166	0.082	0
617844	0.114	0
240272	0.156	0
254152	0.436	1
1908549	0.144	0
2551366	0.22	0
57907	0.522	1
274787	0.452	1
286377	0.132	0
895523	0.008	0
2039077	0.166	0
2226381	0.172	0
142062	0.41	0
526139	0.068	0
276339	0.134	0
610133	0.102	0
621492	0.07	0
157453	0.214	0
54579	0.018	0
120362	0.312	0
51540	0.594	1
117495	0.056	0
193357	0.132	0
881106	0.076	0
562371	0.208	0
184583	0.062	0
286450	0.428	0
771409	0.042	0
612810	0.25	0
487302	0.278	0
561253	0.102	0
740494	0.04	0
636939	0.156	0
200515	0.372	0
635221	0.246	0
54991	0.386	0
118517	0.084	0
701120	0.264	0
606697	0.098	0
258552	0.16	0
758947	0.204	0
615653	0.12	0
767584	0.214	0
862001	0.222	0
109401	0.244	0
571797	0.068	0
145719	0.164	0
610088	0.252	0
60965	0.066	0
621496	0.274	0
606730	0.114	0
248348	0.478	1
883795	0.146	0
261244	0.156	0
726772	0.14	0
916780	0.118	0
613394	0.26	0
146190	0.424	0
245134	0.066	0
571995	0.072	0
251204	0.482	1
638669	0.09	0
778810	0.032	0
183565	0.248	0
389220	0.216	0
109535	0.064	0
706707	0.068	0
795440	0.048	0
178941	0.282	0
639663	0.074	0
144067	0.068	0
888854	0.038	0
276611	0.488	1
386454	0.054	0
895199	0.27	0
638225	0.166	0
583356	0.128	0
183586	0.168	0
607383	0.028	0
3150702	0.056	0
874277	0.102	0
536073	0.28	0
755350	0.116	0
533913	0.204	0
622081	0.066	0
144619	0.198	0
367146	0.21	0
866693	0.358	0
130379	0.116	0
109792	0.42	0
555915	0.064	0
529412	0.032	0
546753	0.184	0
529160	0.444	1
553539	0.352	0
146070	0.132	0
713817	0.138	0
177827	0.044	0
861206	0.08	0
654689	0.042	0
114835	0.15	0
743304	0.128	0
802703	0.064	0
57832	0.21	0
195141	0.264	0
575859	0.154	0
918378	0.196	0
53377	0.35	0
888165	0.14	0
530351	0.124	0
157537	0.22	0
117346	0.572	1
201392	0.034	0
645884	0.018	0
633849	0.346	0
285712	0.262	0
1575381	0.036	0
57915	0.2	0
527078	0.038	0
116579	0.254	0
1567799	0.148	0
252843	0.284	0
284334	0.092	0
924442	0.07	0
862526	0.072	0
244399	0.31	0
248509	0.078	0
276977	0.514	1
607139	0.136	0
435065	0.802	1
416429	0.062	0
275972	0.19	0
101333	0.138	0
900184	0.104	0
609119	0.274	0
58290	0.298	0
120798	0.35	0
561234	0.202	0
156592	0.1	0
609211	0.212	0
920697	0.212	0
285417	0.368	0
275594	0.2	0
765659	0.022	0
527869	0.066	0
642826	0.144	0
865372	0.138	0
164160	0.066	0
764670	0.07	0
120741	0.122	0
52978	0.532	1
178688	0.306	0
169484	0.136	0
620747	0.118	0
53347	0.3	0
50751	0.092	0
232998	0.094	0
537397	0.05	0
701029	0.006	0
109179	0.48	1
57593	0.09	0
527270	0.064	0
907876	0.052	0
1584073	0.026	0
635962	0.152	0
132412	0.034	0
495341	0.158	0
385719	0.046	0
50405	0.288	0
375913	0.164	0
544575	0.14	0
290939	0.1	0
603522	0.376	0
108363	0.3	0
60148	0.198	0
873298	0.07	0
249187	0.312	0
336593	0.128	0
56225	0.468	1
289818	0.04	0
531201	0.048	0
155534	0.084	0
867598	0.134	0
866638	0.158	0
330862	0.278	0
224706	0.212	0
257224	0.352	0
145426	0.11	0
402395	0.088	0
276944	0.146	0
113144	0.268	0
539179	0.036	0
763247	0.152	0
743857	0.056	0
534601	0.07	0
2687942	0.112	0
268339	0.074	0
50337	0.358	0
183626	0.176	0
52500	0.074	0
2351848	0.028	0
596248	0.044	0
871896	0.508	1
2008180	0.038	0
265944	0.138	0
906499	0.082	0
561853	0.074	0
533867	0.428	0
529250	0.59	1
166613	0.022	0
120708	0.35	0
639441	0.01	0
914381	0.104	0
165934	0.1	0
897571	0.102	0
50490	0.388	0
525443	0.04	0
557610	0.126	0
868188	0.054	0
51646	0.22	0
161762	0.022	0
552092	0.086	0
759810	0.082	0
2422137	0.124	0
876493	0.126	0
533298	0.43	0
615710	0.098	0
912100	0.1	0
157408	0.038	0
531358	0.134	0
907380	0.06	0
716097	0.168	0
625254	0.19	0
153869	0.638	1
117598	0.03	0
600349	0.28	0
759299	0.022	0
230956	0.504	1
113663	0.398	0
635404	0.068	0
788372	0.03	0
541374	0.05	0
629202	0.548	1
704316	0.128	0
2512024	0.072	0
764066	0.452	1
289683	0.116	0
595060	0.026	0
742271	0.088	0
1725112	0.088	0
621928	0.07	0
737218	0.172	0
613229	0.338	0
178684	0.254	0
557212	0.038	0
269344	0.042	0
538934	0.114	0
271068	0.244	0
3094970	0.25	0
632096	0.2	0
919691	0.294	0
200019	0.098	0
610293	0.15	0
163000	0.244	0
789685	0.034	0
561273	0.026	0
525047	0.102	0
550568	0.248	0
652255	0.176	0
540099	0.29	0
2109062	0.106	0
225692	0.054	0
573294	0.096	0
876472	0.068	0
54005	0.612	1
116125	0.178	0
613221	0.498	1
248268	0.008	0
250180	0.128	0
664604	0.06	0
293369	0.122	0
868176	0.054	0
650902	0.284	0
630570	0.034	0
285501	0.178	0
651945	0.03	0
294453	0.054	0
610053	0.094	0
201029	0.034	0
631299	0.04	0
50323	0.11	0
420431	0.59	1
2256197	0.136	0
411297	0.046	0
778671	0.066	0
330863	0.188	0
862128	0.418	0
217944	0.402	0
913082	0.114	0
154052	0.126	0
555692	0.03	0
631946	0.124	0
145066	0.368	0
910031	0.036	0
464669	0.028	0
561390	0.258	0
911222	0.044	0
145378	0.038	0
286539	0.23	0
254502	0.232	0
231583	0.246	0
163078	0.064	0
545661	0.122	0
50476	0.274	0
285709	0.144	0
628230	0.03	0
909337	0.118	0
193406	0.072	0
530347	0.076	0
200471	0.082	0
137544	0.046	0
1615840	0.01	0
2722228	0.054	0
3544363	0.052	0
183647	0.174	0
859422	0.036	0
887069	0.016	0
2697966	0.04	0
908522	0.046	0
163489	0.07	0
892766	0.018	0
165680	0.04	0
618585	0.356	0
635567	0.084	0
199144	0.078	0
632022	0.648	1
109405	0.44	1
113035	0.1	0
791676	0.028	0
902165	0.062	0
534000	0.176	0
265324	0.04	0
132706	0.124	0
175209	0.06	0
56188	0.078	0
508788	0.372	0
53476	0.514	1
619160	0.104	0
747894	0.26	0
903706	0.012	0
2751184	0.054	0
110168	0.246	0
131385	0.052	0
545442	0.058	0
897733	0.048	0
56793	0.134	0
560940	0.25	0
119013	0.308	0
117347	0.378	0
117808	0.05	0
261363	0.038	0
595232	0.44	1
51143	0.49	1
193047	0.182	0
547950	0.056	0
2095431	0.03	0
153892	0.288	0
201762	0.032	0
563637	0.858	1
277183	0.168	0
118929	0.088	0
308214	0.106	0
608174	0.322	0
872264	0.192	0
247471	0.058	0
526306	0.304	0
2337041	0.346	0
863594	0.066	0
2256458	0.088	0
908188	0.31	0
129946	0.198	0
52313	0.232	0
633196	0.028	0
775928	0.076	0
2560741	0.136	0
54375	0.426	0
147684	0.084	0
422441	0.46	1
1772999	0.05	0
130477	0.086	0
448594	0.192	0
2079994	0.022	0
300531	0.138	0
104961	0.094	0
244435	0.412	0
3469021	0.11	0
859532	0.06	0
578933	0.324	0
61040	0.448	1
533188	0.202	0
619344	0.294	0
55525	0.576	1
923321	0.228	0
217360	0.078	0
169917	0.462	1
60672	0.032	0
169085	0.058	0
613277	0.248	0
533506	0.586	1
423064	0.152	0
165056	0.258	0
606905	0.084	0
224440	0.266	0
57655	0.622	1
2538158	0.112	0
652025	0.02	0
515885	0.384	0
532173	0.198	0
612954	0.192	0
627491	0.048	0
60836	0.344	0
2570933	0.074	0
177911	0.176	0
51584	0.38	0
3475211	0.136	0
307685	0.148	0
868166	0.162	0
248904	0.138	0
630183	0.056	0
880575	0.094	0
919141	0.28	0
114605	0.082	0
615426	0.246	0
911228	0.092	0
110616	0.154	0
3269674	0.028	0
254028	0.518	1
527504	0.11	0
546656	0.102	0
347528	0.106	0
528435	0.406	0
182588	0.474	1
528046	0.208	0
132313	0.164	0
530128	0.086	0
507642	0.078	0
912691	0.154	0
566160	0.072	0
526713	0.28	0
635470	0.428	0
594345	0.03	0
386447	0.014	0
645968	0.05	0
861166	0.208	0
254049	0.072	0
2590651	0.2	0
751372	0.126	0
51477	0.682	1
627472	0.038	0
51700	0.356	0
276931	0.326	0
3634748	0.064	0
546490	0.75	1
55890	0.372	0
540800	0.094	0
873202	0.206	0
617862	0.22	0
2649960	0.014	0
920306	0.066	0
50143	0.132	0
702044	0.044	0
154038	0.288	0
869655	0.192	0
742617	0.138	0
131806	0.074	0
900985	0.256	0
896124	0.01	0
203719	0.08	0
619424	0.032	0
699110	0.288	0
57813	0.386	0
256523	0.08	0
2027594	0.032	0
170174	0.314	0
2419237	0.066	0
889589	0.034	0
649758	0.204	0
208291	0.202	0
1557970	0.04	0
908604	0.144	0
856245	0.078	0
895273	0.106	0
569491	0.058	0
112040	0.564	1
265143	0.224	0
528077	0.19	0
2363461	0.216	0
611958	0.338	0
577059	0.122	0
746665	0.018	0
572306	0.306	0
574871	0.172	0
601745	0.114	0
228726	0.018	0
112475	0.078	0
877370	0.054	0
577173	0.044	0
2560035	0.096	0
132554	0.202	0
879207	0.126	0
533400	0.534	1
273913	0.078	0
639194	0.084	0
347733	0.484	1
529753	0.024	0
154005	0.516	1
918062	0.06	0
2204105	0.05	0
867738	0.04	0
131866	0.136	0
576429	0.1	0
657153	0.144	0
620848	0.258	0
255794	0.118	0
246595	0.242	0
553256	0.224	0
1576423	0.08	0
2073447	0.15	0
743771	0.084	0
295759	0.066	0
52829	0.35	0
661522	0.092	0
575889	0.28	0
50708	0.184	0
624249	0.192	0
112986	0.094	0
51165	0.182	0
792461	0.142	0
110742	0.316	0
877678	0.112	0
234077	0.194	0
456884	0.19	0
110068	0.306	0
629216	0.06	0
2052363	0.118	0
52793	0.566	1
403862	0.162	0
671543	0.138	0
772575	0.02	0
117615	0.108	0
1474065	0.13	0
57439	0.582	1
290475	0.028	0
56046	0.496	1
132781	0.308	0
50741	0.47	1
298303	0.028	0
244072	0.502	1
1482080	0.126	0
663853	0.106	0
107699	0.054	0
113082	0.24	0
878765	0.082	0
844356	0.148	0
142992	0.016	0
1445549	0.332	0
3602259	0.304	0
613285	0.06	0
863886	0.0	0
633188	0.098	0
647377	0.016	0
867853	0.066	0
702257	0.118	0
613188	0.206	0
2608975	0.088	0
3485333	0.072	0
55509	0.538	1
285455	0.498	1
902620	0.08	0
1696988	0.044	0
830923	0.096	0
757700	0.274	0
389638	0.36	0
105571	0.226	0
1465847	0.008	0
50193	0.75	1
639504	0.248	0
537940	0.152	0
163281	0.03	0
145824	0.196	0
276610	0.132	0
178707	0.266	0
272473	0.08	0
615119	0.32	0
665899	0.16	0
541711	0.466	1
162678	0.264	0
177865	0.356	0
53626	0.124	0
53161	0.298	0
622231	0.032	0
242760	0.174	0
162675	0.214	0
560278	0.062	0
246231	0.052	0
861609	0.052	0
1737127	0.13	0
1474757	0.008	0
2900614	0.06	0
54296	0.078	0
368781	0.092	0
454288	0.034	0
50881	0.16	0
531369	0.3	0
628406	0.264	0
1452009	0.026	0
609941	0.32	0
176854	0.19	0
204093	0.12	0
163054	0.038	0
598495	0.536	1
651032	0.298	0
637743	0.158	0
217367	0.126	0
107969	0.286	0
273026	0.16	0
142976	0.062	0
2023961	0.032	0
615326	0.346	0
289841	0.004	0
137530	0.314	0
1517937	0.108	0
200413	0.152	0
58452	0.45	1
272529	0.078	0
290459	0.02	0
505044	0.104	0
1439936	0.226	0
561471	0.01	0
56694	0.208	0
222333	0.072	0
618623	0.232	0
53782	0.334	0
255664	0.068	0
834973	0.088	0
859971	0.12	0
2680778	0.132	0
766969	0.094	0
52948	0.238	0
802699	0.078	0
917255	0.09	0
1590521	0.028	0
123889	0.154	0
811726	0.028	0
416423	0.288	0
269380	0.11	0
184280	0.05	0
145236	0.046	0
615683	0.398	0
264209	0.03	0
248127	0.26	0
426252	0.056	0
788943	0.052	0
802303	0.078	0
50284	0.206	0
110767	0.586	1
118291	0.584	1
2608039	0.052	0
2737630	0.028	0
166539	0.05	0
270664	0.072	0
56384	0.042	0
280118	0.068	0
2165979	0.036	0
135606	0.068	0
111376	0.216	0
2415918	0.044	0
2635317	0.182	0
905987	0.046	0
344090	0.428	0
701637	0.07	0
259841	0.086	0
57580	0.254	0
628717	0.166	0
233824	0.022	0
620721	0.394	0
279552	0.096	0
870850	0.398	0
317178	0.25	0
305662	0.12	0
247486	0.448	1
57795	0.092	0
121645	0.108	0
191720	0.436	1
246454	0.076	0
1780673	0.032	0
183179	0.48	1
106732	0.142	0
245195	0.294	0
50675	0.394	0
665798	0.046	0
120355	0.136	0
676902	0.2	0
575617	0.086	0
53021	0.114	0
301423	0.376	0
545054	0.282	0
551404	0.328	0
572214	0.178	0
621307	0.424	0
615815	0.034	0
698651	0.114	0
254162	0.048	0
51697	0.12	0
392604	0.044	0
627992	0.102	0
183016	0.12	0
50316	0.224	0
290396	0.178	0
294126	0.052	0
225777	0.258	0
689583	0.036	0
527201	0.238	0
50765	0.278	0
526224	0.282	0
651939	0.264	0
260107	0.302	0
187987	0.176	0
111946	0.096	0
115564	0.194	0
719851	0.188	0
1589963	0.022	0
557048	0.292	0
52744	0.584	1
60250	0.36	0
860679	0.212	0
618632	0.084	0
53576	0.278	0
614138	0.2	0
637622	0.21	0
3775883	0.016	0
344219	0.082	0
1646351	0.04	0
60304	0.52	1
877035	0.126	0
704805	0.182	0
522399	0.034	0
738119	0.002	0
530120	0.268	0
202338	0.016	0
403171	0.086	0
525731	0.07	0
455418	0.048	0
50071	0.042	0
808593	0.36	0
205808	0.144	0
661323	0.054	0
609165	0.26	0
626658	0.624	1
713000	0.052	0
897573	0.142	0
558390	0.192	0
616420	0.076	0
532227	0.098	0
873073	0.042	0
778127	0.182	0
2163043	0.04	0
771444	0.06	0
2678146	0.15	0
770327	0.084	0
867532	0.038	0
630020	0.04	0
2261078	0.158	0
50572	0.38	0
2588830	0.066	0
609008	0.052	0
131780	0.298	0
309102	0.43	0
255420	0.078	0
910952	0.102	0
543067	0.2	0
543769	0.266	0
254610	0.222	0
393017	0.032	0
293200	0.05	0
826102	0.248	0
2113740	0.012	0
290197	0.248	0
120619	0.218	0
609854	0.736	1
665578	0.268	0
101173	0.042	0
60876	0.132	0
110416	0.264	0
244147	0.26	0
557675	0.322	0
620315	0.178	0
52072	0.416	0
635105	0.19	0
286202	0.254	0
527213	0.044	0
551509	0.252	0
867806	0.06	0
50875	0.486	1
636672	0.066	0
2832932	0.138	0
1546386	0.036	0
2506086	0.05	0
625250	0.294	0
146061	0.066	0
52858	0.55	1
261418	0.098	0
795189	0.184	0
50055	0.432	1
193449	0.16	0
163364	0.208	0
2420734	0.128	0
435048	0.786	1
53878	0.496	1
285916	0.234	0
109090	0.014	0
538558	0.212	0
112966	0.17	0
906592	0.126	0
259045	0.11	0
119563	0.054	0
446715	0.068	0
271072	0.156	0
914235	0.014	0
863776	0.226	0
2586501	0.006	0
608406	0.186	0
128672	0.068	0
615749	0.17	0
54154	0.43	0
666656	0.208	0
104179	0.212	0
2364205	0.07	0
1455906	0.392	0
767015	0.064	0
1728885	0.056	0
131855	0.426	0
543703	0.112	0
244161	0.176	0
616884	0.072	0
545659	0.216	0
642674	0.062	0
162620	0.19	0
544803	0.128	0
621380	0.228	0
1878915	0.134	0
144946	0.032	0
53597	0.652	1
864686	0.21	0
764697	0.144	0
255394	0.238	0
905798	0.09	0
868213	0.054	0
712981	0.02	0
2143274	0.07	0
131490	0.086	0
635632	0.06	0
199154	0.102	0
254158	0.192	0
775472	0.272	0
200166	0.1	0
145718	0.324	0
199184	0.198	0
178287	0.25	0
52959	0.236	0
157621	0.212	0
706317	0.288	0
54343	0.266	0
197720	0.17	0
55101	0.396	0
564806	0.046	0
616968	0.072	0
863345	0.116	0
2255214	0.112	0
293776	0.096	0
655107	0.008	0
60066	0.258	0
737650	0.044	0
544482	0.172	0
613491	0.466	1
579550	0.062	0
2678159	0.02	0
288301	0.274	0
746975	0.064	0
366508	0.166	0
542866	0.068	0
125904	0.232	0
870561	0.054	0
658607	0.132	0
871195	0.072	0
662928	0.274	0
162952	0.072	0
905595	0.104	0
1574689	0.286	0
268813	0.068	0
53946	0.016	0
623987	0.232	0
742605	0.038	0
287118	0.052	0
556915	0.018	0
2422469	0.128	0
618750	0.048	0
629294	0.086	0
125546	0.148	0
254006	0.13	0
2006138	0.422	0
123067	0.38	0
542140	0.064	0
1435162	0.064	0
544307	0.654	1
132493	0.144	0
908965	0.092	0
2495928	0.134	0
1782746	0.374	0
635528	0.078	0
527922	0.038	0
204191	0.226	0
137489	0.082	0
607403	0.174	0
268427	0.032	0
544003	0.05	0
527158	0.024	0
539989	0.052	0
2606428	0.058	0
632848	0.16	0
520741	0.17	0
621584	0.428	0
146820	0.586	1
764461	0.044	0
196540	0.038	0
245162	0.094	0
875307	0.05	0
2664421	0.128	0
642496	0.234	0
203930	0.438	1
2901989	0.102	0
184044	0.294	0
249262	0.396	0
242185	0.124	0
623731	0.028	0
60529	0.198	0
620746	0.22	0
739506	0.028	0
891576	0.02	0
56821	0.272	0
108021	0.106	0
428188	0.342	0
54025	0.458	1
544986	0.334	0
130385	0.568	1
2393313	0.068	0
60237	0.1	0
176579	0.024	0
637618	0.164	0
176958	0.048	0
607406	0.212	0
526738	0.162	0
561325	0.102	0
647049	0.366	0
108740	0.32	0
570720	0.024	0
874972	0.172	0
142127	0.464	1
54674	0.55	1
609215	0.224	0
161473	0.108	0
103962	0.322	0
2031642	0.032	0
423045	0.644	1
56298	0.386	0
53078	0.404	0
148639	0.154	0
354947	0.134	0
614516	0.606	1
54685	0.43	0
52692	0.43	0
533267	0.088	0
914452	0.15	0
761874	0.016	0
765785	0.22	0
113578	0.036	0
56155	0.338	0
456841	0.028	0
112198	0.09	0
163378	0.122	0
665884	0.404	0
544768	0.594	1
223027	0.294	0
625281	0.06	0
292239	0.356	0
55433	0.028	0
55876	0.772	1
649685	0.264	0
287749	0.124	0
147792	0.18	0
563242	0.02	0
121565	0.064	0
111496	0.266	0
114165	0.198	0
386465	0.112	0
2552015	0.02	0
198132	0.218	0
265727	0.042	0
2649631	0.01	0
873582	0.366	0
61233	0.356	0
169928	0.188	0
561442	0.268	0
861925	0.06	0
552174	0.212	0
596484	0.344	0
58272	0.206	0
663324	0.136	0
120311	0.364	0
2508151	0.046	0
113051	0.126	0
545784	0.088	0
622770	0.086	0
617145	0.34	0
3108190	0.036	0
873400	0.036	0
554674	0.072	0
2714377	0.03	0
913403	0.106	0
113619	0.162	0
642393	0.148	0
252684	0.1	0
176921	0.044	0
740408	0.04	0
810222	0.232	0
868357	0.38	0
632697	0.05	0
261069	0.124	0
858563	0.048	0
249901	0.21	0
290094	0.094	0
630617	0.114	0
421884	0.506	1
55702	0.492	1
235137	0.122	0
2573196	0.086	0
607812	0.132	0
504452	0.084	0
1445336	0.014	0
240803	0.214	0
195025	0.028	0
57224	0.186	0
117399	0.134	0
248151	0.024	0
110146	0.384	0
758309	0.072	0
169524	0.214	0
147319	0.302	0
850997	0.066	0
607582	0.074	0
61051	0.26	0
422235	0.392	0
628742	0.25	0
1517179	0.016	0
2331405	0.194	0
643075	0.018	0
645610	0.194	0
705443	0.166	0
635595	0.038	0
615689	0.046	0
2143707	0.054	0
111316	0.444	1
531923	0.204	0
527764	0.252	0
230358	0.226	0
878313	0.166	0
51051	0.178	0
862096	0.042	0
2699143	0.074	0
915416	0.06	0
872424	0.22	0
861933	0.19	0
536292	0.24	0
1439150	0.028	0
55750	0.35	0
197935	0.2	0
615201	0.136	0
661107	0.098	0
546022	0.636	1
153998	0.268	0
58515	0.364	0
200363	0.292	0
527761	0.514	1
116733	0.132	0
788949	0.036	0
2376087	0.06	0
245028	0.15	0
557451	0.538	1
630021	0.108	0
528454	0.052	0
622949	0.416	0
905317	0.068	0
654555	0.074	0
132314	0.178	0
378671	0.206	0
534055	0.396	0
51122	0.382	0
245520	0.062	0
1496188	0.032	0
117027	0.024	0
2698108	0.022	0
2550782	0.072	0
2009982	0.31	0
530333	0.07	0
908439	0.016	0
1574778	0.168	0
1537082	0.214	0
61037	0.088	0
2257393	0.074	0
527138	0.566	1
247608	0.282	0
279155	0.082	0
608768	0.066	0
61069	0.134	0
529955	0.416	0
698996	0.068	0
537493	0.174	0
598820	0.134	0
51293	0.308	0
853975	0.218	0
50992	0.138	0
526564	0.206	0
194906	0.086	0
872939	0.202	0
1723749	0.168	0
668297	0.086	0
557041	0.138	0
105695	0.106	0
179115	0.264	0
212540	0.182	0
131497	0.01	0
155256	0.382	0
116168	0.098	0
867197	0.142	0
613384	0.176	0
551598	0.03	0
170421	0.044	0
577185	0.116	0
198153	0.096	0
143256	0.134	0
876744	0.154	0
403071	0.154	0
118225	0.376	0
623469	0.03	0
428122	0.08	0
741196	0.018	0
60546	0.316	0
225665	0.064	0
559899	0.164	0
54223	0.352	0
2006835	0.098	0
182461	0.182	0
55172	0.334	0
121346	0.182	0
126513	0.186	0
610378	0.83	1
808084	0.01	0
600033	0.142	0
639289	0.022	0
873088	0.132	0
532222	0.304	0
224432	0.146	0
285484	0.308	0
270982	0.464	1
246299	0.146	0
763907	0.068	0
50619	0.32	0
607258	0.15	0
716636	0.086	0
202392	0.08	0
566832	0.41	0
56109	0.182	0
156981	0.208	0
246452	0.048	0
915154	0.026	0
229185	0.37	0
141909	0.09	0
642115	0.078	0
54600	0.298	0
2621272	0.08	0
550185	0.114	0
104602	0.102	0
866711	0.154	0
192451	0.26	0
183045	0.136	0
1780884	0.036	0
552010	0.044	0
742236	0.368	0
871022	0.058	0
532078	0.054	0
448198	0.156	0
529930	0.09	0
644905	0.12	0
54575	0.016	0
634129	0.138	0
58060	0.342	0
646524	0.102	0
794927	0.286	0
510002	0.078	0
561579	0.06	0
50065	0.478	1
2783798	0.068	0
60597	0.256	0
177036	0.038	0
3239137	0.18	0
251161	0.268	0
532388	0.116	0
121567	0.37	0
551846	0.09	0
259370	0.044	0
386583	0.172	0
908472	0.204	0
630625	0.126	0
582855	0.088	0
248204	0.448	1
50733	0.084	0
619404	0.058	0
528897	0.228	0
614939	0.104	0
2576786	0.094	0
2647432	0.034	0
863605	0.148	0
217292	0.07	0
612831	0.578	1
608594	0.186	0
591363	0.08	0
118826	0.522	1
869534	0.048	0
555183	0.094	0
52568	0.53	1
116380	0.084	0
292489	0.162	0
724117	0.05	0
539736	0.008	0
607628	0.418	0
628904	0.036	0
703680	0.362	0
623712	0.104	0
270884	0.048	0
121359	0.118	0
2593932	0.058	0
627407	0.006	0
592088	0.326	0
52037	0.202	0
419899	0.392	0
865586	0.01	0
256773	0.094	0
110056	0.086	0
164002	0.078	0
308820	0.186	0
606977	0.156	0
55340	0.204	0
597216	0.12	0
802756	0.174	0
705981	0.154	0
2621901	0.14	0
553150	0.188	0
894928	0.044	0
109119	0.406	0
54105	0.304	0
127598	0.084	0
106792	0.446	1
742165	0.12	0
147668	0.074	0
634492	0.06	0
211029	0.46	1
132322	0.126	0
655149	0.196	0
549117	0.084	0
552014	0.15	0
61081	0.112	0
615029	0.12	0
526917	0.076	0
608375	0.124	0
858244	0.078	0
298929	0.042	0
50667	0.704	1
3598772	0.038	0
183129	0.022	0
194177	0.052	0
321053	0.026	0
567484	0.186	0
152264	0.074	0
58381	0.094	0
1943422	0.262	0
1778830	0.04	0
917882	0.17	0
224711	0.078	0
175974	0.036	0
178836	0.138	0
542282	0.084	0
1829185	0.012	0
50744	0.074	0
545996	0.676	1
54394	0.346	0
612931	0.268	0
633427	0.048	0
322553	0.014	0
279166	0.064	0
661018	0.024	0
2314521	0.018	0
607936	0.234	0
54234	0.1	0
210852	0.348	0
147159	0.09	0
263738	0.114	0
107103	0.126	0
53045	0.506	1
529935	0.298	0
529420	0.09	0
56408	0.096	0
56369	0.326	0
658474	0.148	0
